this is the FWX joint values,the following info is time,x,y,theta,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.0 -1.52056390807 0.0381970813358 -3.59955298329 1.17084515131 0.548533973287 1.62361584864 0.368498233161 2.77432063417 -0.0653901530705 1.45207091935
0.109453540374 -1.5201504471 0.0285155041476 -3.60362826737 1.17899571949 0.524288681873 1.63448758314 0.371866744691 2.75203099088 -0.0661927317258 1.44355733072
0.208616974979 -1.51985114925 0.0185675680862 -3.60901417523 1.18976753519 0.498932107102 1.64874887464 0.378307556259 2.7238348812 -0.0667286070244 1.432846017
0.311777068657 -1.51978496717 0.00891077224444 -3.61567798722 1.20309515917 0.475134888074 1.66638059727 0.388910767881 2.69040627583 -0.0666419773974 1.42008728538
0.411206087439 -1.52004304603 0.000248936276414 -3.62298751655 1.21771421784 0.456207025186 1.68589135308 0.403601900324 2.65522676409 -0.0655877790182 1.40638667134
0.509532316833 -1.52059455471 -0.00712231295434 -3.63004004522 1.23181927517 0.443480096295 1.70507425213 0.420743187002 2.62262199814 -0.0635495451707 1.39317783532
0.593181206591 -1.52131917713 -0.0134311407504 -3.63629765103 1.2443344868 0.43580426764 1.72255870075 0.438393714568 2.59476111246 -0.060819496467 1.38125120151
0.670799637507 -1.5221109538 -0.0190331077019 -3.64165512287 1.25504943047 0.431457873712 1.73802051908 0.455367670566 2.57169747107 -0.0577159506682 1.37075435734
0.742631781176 -1.52288624844 -0.0241196575994 -3.64605534139 1.26384986752 0.429296377543 1.75121293173 0.470709780716 2.55329210942 -0.0545676590494 1.36185951598
0.800040564893 -1.52363839005 -0.0289309379792 -3.6497921834 1.27132355153 0.428404329082 1.76286289734 0.484826377844 2.53803826025 -0.0514203758404 1.35407961593
0.850611656489 -1.52435451714 -0.0335582111623 -3.65297553139 1.27769024752 0.428350637266 1.77320722787 0.497748767836 2.52531233895 -0.0483553002414 1.34726468859
0.899704483494 -1.52502955107 -0.038058232734 -3.65569751684 1.28313421842 0.428868655412 1.78244796513 0.509562494016 2.51462122293 -0.0454200746715 1.34128428094
0.949108392293 -1.52566240499 -0.0424674447048 -3.65803317477 1.28780553428 0.429788051206 1.79075151969 0.520368472294 2.5055808545 -0.0426413074833 1.33602737569
0.995545745665 -1.52625400627 -0.0468100886191 -3.6600431773 1.29182553934 0.430996157497 1.79825377117 0.530266675379 2.49789201462 -0.0400321214608 1.33140010146
1.04564834317 -1.52680626361 -0.0511028354114 -3.66177669744 1.29529257961 0.432416001443 1.80506589726 0.53934976245 2.49131998109 -0.0375969891879 1.32732300337
1.08676090751 -1.52732151748 -0.0553574994765 -3.66327383127 1.29828684727 0.433993457232 1.811279429 0.547701077165 2.48567893828 -0.0353348716073 1.3237285808
1.12331354544 -1.52776511371 -0.0594967179012 -3.66444062598 1.3006204367 0.435641229778 1.81653715422 0.554776441456 2.48125630375 -0.0334245132479 1.32085318162
1.16178031583 -1.52817971863 -0.0636131408993 -3.66544795425 1.30263509323 0.437376710424 1.82137969352 0.561316978455 2.47742932798 -0.0316651397417 1.31832087104
1.20321035449 -1.52856737197 -0.0677114659498 -3.66631593181 1.30437104836 0.439179112752 1.82585406438 0.567372563277 2.47411260401 -0.0300489798017 1.31609322835
1.24958298381 -1.52893000143 -0.071795379861 -3.66706153099 1.30586224672 0.441032374219 1.83000040545 0.572987351234 2.47123561639 -0.0285678691085 1.31413698478
1.28914480121 -1.52926940833 -0.0758678020724 -3.66769917546 1.30713753565 0.44292397118 1.83385321176 0.578200479228 2.46873966837 -0.0272136093295 1.31242316967
1.330631225 -1.52958726223 -0.0799310721427 -3.66824119366 1.30822157206 0.444844034099 1.83744229789 0.583046696315 2.46657557 -0.0259781659917 1.31092646434
1.38008556614 -1.52988510268 -0.0839870843602 -3.66869818014 1.30913554502 0.446784714134 1.8407935709 0.587556924199 2.46470183788 -0.0248537922103 1.30962466611
1.42504494921 -1.53016434507 -0.0880373861208 -3.66907928538 1.30989775551 0.448739721856 1.84392965487 0.591758747263 2.46308328174 -0.0238331021458 1.30849824192
1.48226446935 -1.5304143059 -0.0925316783223 -3.66931099683 1.3103611784 0.450823326757 1.84677532369 0.595458921412 2.46189007651 -0.0230082022798 1.30769735116
1.52855865669 -1.53064704623 -0.0970209385426 -3.66947785734 1.31069489942 0.452916459672 1.8494311253 0.598880020483 2.46090630349 -0.0222822461797 1.30704987192
1.56879943527 -1.53086382123 -0.101506470094 -3.66958692502 1.31091303478 0.455014115428 1.85191504077 0.602044897336 2.4601066871 -0.0216473761297 1.30653957398
1.60783363395 -1.53106577657 -0.105989348337 -3.66964432609 1.31102783691 0.457112279356 1.85424288462 0.604974019378 2.45946963306 -0.0210963641007 1.30615221659
1.65224068833 -1.53125395852 -0.110470460108 -3.66965540267 1.31104999008 0.459207736835 1.85642862365 0.607685766917 2.45897659286 -0.0206225792462 1.30587525795
1.70568845023 -1.53142932292 -0.114950538818 -3.66962483105 1.31098884683 0.461297914687 1.85848463745 0.610196686773 2.45861156255 -0.0202199443652 1.30569762209
1.74994755726 -1.53159274358 -0.119430192178 -3.66955671935 1.31085262343 0.463380757119 1.86042193609 0.612521710934 2.45836067533 -0.0198828924458 1.30560950203
1.78746890398 -1.53169451712 -0.123747259354 -3.66935156134 1.31044230742 0.465212177681 1.86174912153 0.613899184902 2.45852796453 -0.0198201759161 1.30585193412
1.82149769797 -1.53178890037 -0.128064159104 -3.66912522051 1.30998962576 0.467037066873 1.86300587186 0.615163250079 2.45875753999 -0.0197969308001 1.30614494901
1.85292400269 -1.53187634065 -0.132381235413 -3.66887960656 1.30949839785 0.468854341395 1.86419751342 0.616321325606 2.4590433935 -0.019810031157 1.30648375537
1.88695786208 -1.53195725145 -0.136698777635 -3.66861642693 1.30897203861 0.470663134412 1.86532886737 0.617380214406 2.45938020553 -0.0198566178344 1.30686406301
1.92455858249 -1.53203201532 -0.141017028189 -3.66833721215 1.30841360904 0.472462760713 1.866404307 0.618346164053 2.4597632523 -0.0199340742043 1.307282022
1.96736073752 -1.53210098643 -0.145336189736 -3.6680433371 1.30782585895 0.474252686324 1.86742780706 0.619224920029 2.46018832859 -0.020040003524 1.30773417143
2.01847130684 -1.53216449295 -0.14965643119 -3.66773603949 1.30721126373 0.476032503341 1.86840298674 0.620021773224 2.46065168169 -0.0201722085287 1.30821739476
2.06428983379 -1.5321725492 -0.15378436754 -3.66733124486 1.30640167446 0.477488458346 1.86884577033 0.619979391468 2.46141128043 -0.0205172222296 1.30893114267
2.10360501052 -1.53217683384 -0.15791395111 -3.66691970221 1.30557858916 0.478932422848 1.86925865205 0.619883455744 2.46219006037 -0.0208760532172 1.30965919189
2.13883915955 -1.53217888898 -0.16204450612 -3.66650416321 1.30474751115 0.480369374434 1.86965409848 0.619754929658 2.46298022294 -0.0212424263481 1.31039530392
2.17108477926 -1.53217879998 -0.1661760988 -3.66608492749 1.30390903971 0.481799155111 1.87003299657 0.619595158311 2.46378093671 -0.0216157371115 1.31113870448
2.20566544063 -1.53217666961 -0.17030876629 -3.66566231351 1.30306381176 0.483221747244 1.87039637231 0.619405756241 2.46459131597 -0.0219953245639 1.31188858738
2.24425630287 -1.53217259363 -0.174442538451 -3.66523661087 1.30221240647 0.484637156627 1.87074516768 0.619188221338 2.46541055953 -0.0223805841997 1.31264422318
2.28901735851 -1.53216666173 -0.178577438412 -3.6648080841 1.30135535294 0.486045410496 1.87108025308 0.618943952926 2.46623793938 -0.0227709594694 1.31340494955
2.34859183986 -1.53209677406 -0.183147094402 -3.66421772007 1.30017462488 0.487228173404 1.87087936458 0.617717960732 2.46748502405 -0.0234332212316 1.31449747531
2.3962941183 -1.53202745802 -0.187718121989 -3.66363163384 1.29900245242 0.488406911119 1.870689674 0.616505183618 2.46872155257 -0.0240835868363 1.31557713814
2.43731540107 -1.53195858494 -0.192290654331 -3.66304899733 1.2978371794 0.489580412197 1.87050797799 0.615300309876 2.4699500941 -0.0247241940672 1.31664614049
2.47917437764 -1.53189014082 -0.196864625271 -3.66246966524 1.29667851523 0.490749020578 1.87033383397 0.614102806378 2.4711709938 -0.025355524494 1.31770488755
2.5282719678 -1.53182209972 -0.201439961324 -3.66189349327 1.29552617128 0.491913017995 1.87016684559 0.612912245378 2.47238463864 -0.0259779202414 1.31875381946
2.59058234637 -1.53175443684 -0.206016595741 -3.66132034688 1.29437987851 0.493072659121 1.87000663978 0.611728221435 2.47359138905 -0.026591700704 1.31979334525
2.68978859363 -1.53162653899 -0.210312767561 -3.66067596378 1.2930911123 0.493708816675 1.86929064445 0.609656967666 2.47503173498 -0.0273703568164 1.32098537912
2.74867203322 -1.53150121105 -0.214610924005 -3.66003941077 1.29181800628 0.494343772285 1.86860080543 0.607624344117 2.47645350624 -0.0281282852303 1.32215645147
2.79527597749 -1.53137834399 -0.218910880987 -3.65941029574 1.29055977622 0.494978054669 1.86793583843 0.605628616987 2.47785764821 -0.028866527654 1.3233077058
2.83526400581 -1.5312578338 -0.223212472527 -3.65878825219 1.28931568911 0.495612126066 1.86729453275 0.603668138233 2.47924504781 -0.0295860532397 1.32444020284
2.88249157375 -1.53113958126 -0.227515548869 -3.65817293737 1.28808505947 0.496246389493 1.86667574682 0.601741341643 2.48061653723 -0.0302877644537 1.32555492728
2.94229883127 -1.53102349175 -0.231819974895 -3.65756403057 1.28686724587 0.496881195199 1.86607840395 0.599846738956 2.48197289761 -0.0309725024225 1.32665279396
3.03469084879 -1.53084867972 -0.235825602891 -3.65689647925 1.28553214324 0.496932248516 1.86494852378 0.597096048738 2.48353408483 -0.0317926158657 1.32786741212
3.09091876247 -1.53067763208 -0.23983409835 -3.65623852896 1.28421624266 0.496985492182 1.86385462279 0.594400909943 2.48507294202 -0.0325869248795 1.32905754862
