this is the origin planned trajectory without nutation
0.777737449769 1.59971881785 -0.0708219901828 1.36 -0.0280400096263 0.00161691988202 0.0575463936547 -0.997947671979
0.816261153356 1.59987484131 -0.0684791155829 1.36 -0.0285142759365 0.00161876188888 0.0566558445301 -0.997985185741
0.851815934331 1.60003875071 -0.066083557141 1.36 -0.0289847334686 0.0016222219343 0.055857146366 -0.998016649571
0.896117251863 1.60025061381 -0.0634832675126 1.36 -0.0295173153077 0.00162924429742 0.0550882455734 -0.998043766004
0.944471178371 1.60047480277 -0.0608095586858 1.36 -0.0300438016971 0.00163853743983 0.0544327000561 -0.998064009139
0.998788864694 1.60071170746 -0.0580601498879 1.36 -0.0305639577586 0.00165027470951 0.0538903462945 -0.998077628071
1.04698038364 1.60096163835 -0.0552329763455 1.36 -0.0310775479344 0.00166461980647 0.0534608393689 -0.998084842941
1.09016016298 1.60122481992 -0.0523262016133 1.36 -0.031584336317 0.00168172563372 0.0531436384906 -0.9980858456
1.13135100041 1.60150138451 -0.0493382304563 1.36 -0.0320840874855 0.00170173310709 0.0529379912298 -0.998080800596
1.17595102 1.60179136681 -0.0462677220487 1.36 -0.0325765678223 0.00172476994688 0.0528429172015 -0.998069846503
1.22126463242 1.60211814058 -0.0433642546731 1.36 -0.0330594236167 0.00175305317217 0.0529239132332 -0.998049628387
1.26229375116 1.60245945686 -0.040377898178 1.36 -0.0335339710694 0.00178432757017 0.053104417846 -0.998024152896
1.30012394694 1.60281501211 -0.0373082610326 1.36 -0.034000039706 0.0018186729764 0.0533829887277 -0.99799346002
1.33533351853 1.60318439896 -0.0341552062965 1.36 -0.0344574677867 0.00185615385603 0.0537579491197 -0.997957574506
1.36838991283 1.60356710652 -0.0309188595334 1.36 -0.0349061050827 0.00189681857498 0.054227378407 -0.9979165082
1.39969574875 1.60396252261 -0.0275996137692 1.36 -0.0353458157156 0.00194069882542 0.0547891060717 -0.997870262537
1.43050904129 1.60436993768 -0.024198131502 1.36 -0.0357764809308 0.00198780923881 0.0554407096383 -0.997818831122
1.46223206772 1.60481948323 -0.0210099164494 1.36 -0.0361944981136 0.00204135730297 0.0562731558347 -0.997757046129
1.49527185952 1.60528090606 -0.0177435083436 1.36 -0.0366027663869 0.00209784040301 0.0571813399346 -0.997690398331
1.52999015933 1.60575321853 -0.0144002882129 1.36 -0.0370012691849 0.00215722929886 0.0581626696879 -0.997618843194
1.56679853006 1.60623537001 -0.010981846006 1.36 -0.0373900135446 0.00221948047203 0.0592143605736 -0.997542340102
1.60669116628 1.60672625727 -0.00748996953677 1.36 -0.037769031046 0.00228453674189 0.0603334506394 -0.997460854329
1.64293424514 1.60722473578 -0.00392662990815 1.36 -0.0381383784021 0.00235232807244 0.0615168185262 -0.997374358846
1.67796320387 1.60772963158 -0.00029396448794 1.36 -0.0384981375531 0.00242277254699 0.0627612043079 -0.997282835916
1.7214643066 1.60836774433 0.00363568843166 1.36 -0.0389013057194 0.00251300515109 0.0644161368161 -0.997161438553
1.76633021325 1.60901349511 0.00765050154586 1.36 -0.0392911214428 0.00260620738534 0.0661339221365 -0.99703345972
1.81539030831 1.60966493107 0.0117467577668 1.36 -0.0396678740999 0.00270222392585 0.0679099671857 -0.996898888608
1.87096261828 1.61032013246 0.0159206178733 1.36 -0.0400318893867 0.00280088921015 0.069739601102 -0.996757739318
1.92218607391 1.61097723267 0.0201681580975 1.36 -0.0403835249757 0.00290202987716 0.0716181201611 -0.996610051122
1.96905234508 1.61163443608 0.0244854085365 1.36 -0.0407231659983 0.00300546717612 0.0735408309002 -0.99645588819
2.02216960937 1.61234426472 0.0284436662629 1.36 -0.0410438264138 0.00311747269734 0.0756723881068 -0.996282778811
2.06697361318 1.61305311456 0.0324620768864 1.36 -0.0413527389246 0.0032310911391 0.0778304141095 -0.996103377001
2.11373715028 1.61375937086 0.0365370556896 1.36 -0.0416503717559 0.00334616269649 0.080011361147 -0.995917783662
2.16684272081 1.61446152972 0.0406650909325 1.36 -0.0419372010881 0.00346253046865 0.0822117818455 -0.995726119459
2.23165885793 1.61515820257 0.0448427613592 1.36 -0.0422137064825 0.00358004162293 0.0844283491359 -0.995528523021
2.30760075016 1.61584811839 0.0490667523252 1.36 -0.0424803669284 0.0036985483781 0.0866578723738 -0.995325149045
2.36442822497 1.61659285725 0.0528802287911 1.36 -0.0427285727732 0.00382560681766 0.0890939492046 -0.995098940818
2.41082538413 1.6173307628 0.0567330001331 1.36 -0.0429673391916 0.00395310674417 0.0915303478815 -0.994867014292
2.45075471827 1.6180607752 0.0606224011847 1.36 -0.0431971473493 0.00408093771261 0.0939650291022 -0.994629541947
2.4861466255 1.61878194349 0.064545890791 1.36 -0.0434184669922 0.00420899606409 0.0963960732715 -0.994386704524
2.51876808325 1.61949342151 0.0685010525865 1.36 -0.0436317543344 0.0043371849535 0.0988216823167 -0.994138689492
2.54911724176 1.62019446301 0.0724855956692 1.36 -0.0438374505322 0.00446541430128 0.101240179763 -0.993885689608
2.58343922074 1.62110371423 0.0767305787133 1.36 -0.0440630748547 0.00462964256768 0.104390732872 -0.993548985574
2.61637260324 1.6219989918 0.0810115947015 1.36 -0.0442783174226 0.00479334760512 0.107519363179 -0.993204934023
2.65056612049 1.62287924446 0.0853256942292 1.36 -0.0444838797985 0.00495643220579 0.110624633529 -0.992853870756
2.68604349117 1.62374358116 0.0896701331246 1.36 -0.0446804283251 0.00511881055515 0.113705258984 -0.992496131571
2.72355051616 1.62459125828 0.0940423618328 1.36 -0.0448685933161 0.00528040740254 0.116760099592 -0.992132050573
2.75900299231 1.62551397863 0.0978569792345 1.36 -0.0450343068588 0.00545282093363 0.120079816889 -0.991727288888
2.792615296 1.62642148424 0.101696092437 1.36 -0.0451921426246 0.00562403460125 0.123366437596 -0.991315672505
2.82779906146 1.62731315206 0.105557889653 1.36 -0.045342655183 0.00579401456702 0.126619729402 -0.990897531101
2.86535047173 1.62818846579 0.109440690941 1.36 -0.0454863672022 0.00596273419367 0.129839525602 -0.990473186811
2.90632214289 1.62904700629 0.113342938493 1.36 -0.0456237700473 0.00613017325384 0.133025719483 -0.990042953886
2.94439753145 1.62998729092 0.116676617208 1.36 -0.0457390196084 0.00630883683207 0.136491812453 -0.98956461426
2.98179985263 1.63091255663 0.12002927609 1.36 -0.0458482540598 0.00648593516329 0.139920381084 -0.989079449388
3.02268754774 1.63182238646 0.123399806886 1.36 -0.0459519053993 0.00666147161143 0.143311780309 -0.988587770919
3.06908057011 1.63271643588 0.12678717897 1.36 -0.0460503805293 0.00683545374269 0.14666638132 -0.988089880333
3.1174756071 1.63359442641 0.130190432847 1.36 -0.0461440620423 0.0070078927341 0.149984568601 -0.987586069241
3.17228361898 1.63456001982 0.13302934331 1.36 -0.0462155936754 0.00719191940264 0.153597739743 -0.987025901151
3.21590560915 1.63551132104 0.135885719501 1.36 -0.0462824709556 0.00737420030386 0.15717272875 -0.986458457001
3.25441460957 1.63644798997 0.138758858973 1.36 -0.0463450363349 0.00755475846288 0.160710106718 -0.985884032141
3.29760293249 1.63736973918 0.141648104101 1.36 -0.0464036133863 0.00773361947978 0.164210440361 -0.985302911328
3.34951165698 1.63827632977 0.144552838051 1.36 -0.0464585074076 0.00791081109026 0.16767429043 -0.984715369275
3.39460713704 1.63927481379 0.146910932783 1.36 -0.0464911562602 0.00809980127646 0.171445767594 -0.984062657752
3.43281819237 1.64025974312 0.149287628147 1.36 -0.0465201635893 0.00828696734544 0.175180346539 -0.983401772796
3.46956964054 1.64123078568 0.15168244846 1.36 -0.0465458107825 0.00847234215939 0.178878616144 -0.982732999142
3.51102039929 1.64218765109 0.154094944756 1.36 -0.0465683650201 0.0086559604611 0.182541156321 -0.982056611391
3.56061434437 1.64313008792 0.156524692196 1.36 -0.046588079654 0.00883785852023 0.186168536795 -0.981372874599
3.60497332642 1.64416662559 0.158437503524 1.36 -0.0465855361039 0.00903154608825 0.190111990085 -0.980614934736
3.64315850178 1.64519005644 0.160371849728 1.36 -0.0465801465413 0.00922338604402 0.194020687999 -0.979847534939
3.68465699447 1.64620002095 0.162327382109 1.36 -0.0465721529737 0.00941341659821 0.197895141024 -0.979070955199
3.73381992053 1.64719619536 0.164303769175 1.36 -0.0465617864123 0.00960167767719 0.201735853494 -0.978285466133
3.7995039391 1.64817828965 0.166300694835 1.36 -0.0465492670671 0.00978821060929 0.205543322273 -0.977491329546
3.85224698231 1.64925418905 0.167820914899 1.36 -0.0465147214748 0.00998626894342 0.20966978708 -0.976614169211
3.89616940772 1.65031694971 0.169366859973 1.36 -0.0464780123495 0.0101824889882 0.213763847371 -0.975725949662
3.94913323151 1.65136616729 0.170938256819 1.36 -0.0464393580142 0.0103769133063 0.217825895832 -0.974826951208
3.9925069618 1.65240147005 0.172534844576 1.36 -0.0463989678325 0.0105695862695 0.221856324441 -0.973917445647
4.03634796014 1.65342251751 0.174156373339 1.36 -0.0463570422694 0.0107605537586 0.225855522922 -0.97299769675
4.08484784979 1.65435069286 0.175149297867 1.36 -0.0463039511959 0.0109288703333 0.22945278252 -0.972156327188
4.12742015712 1.65526932682 0.176163633203 1.36 -0.0462497963595 0.0110959317319 0.2330290232 -0.971305982161
4.17966744792 1.65617815184 0.17719925033 1.36 -0.0461946975636 0.0112617656449 0.236584398597 -0.970446827442
4.22995235411 1.65707691571 0.178256025134 1.36 -0.046138770821 0.0114264007589 0.240119064955 -0.969579025061
4.27069757436 1.65796538109 0.17933383783 1.36 -0.0460821283451 0.0115898666312 0.243633180358 -0.968702733488
4.30603290983 1.65884332519 0.180432572664 1.36 -0.0460248785403 0.0117521935771 0.2471269042 -0.967818107767
4.33970440813 1.65979376731 0.181217174581 1.36 -0.0459508270238 0.0119232613547 0.250878018652 -0.966853958513
4.37487910844 1.66073375429 0.182027114299 1.36 -0.0458761842558 0.0120931278036 0.254609325486 -0.965879507679
4.4151385357 1.66166299065 0.182862288878 1.36 -0.045801066074 0.0122618253693 0.258320910207 -0.964894925541
4.46333014812 1.6625811962 0.183722599591 1.36 -0.045725584705 0.0124293875514 0.262012863245 -0.963900379045
4.50967218483 1.66348810586 0.184607951364 1.36 -0.0456498487322 0.0125958487742 0.265685279153 -0.96289603195
4.57067058629 1.66438346925 0.185518252475 1.36 -0.0455739630684 0.0127612442668 0.269338255992 -0.961882044948
4.62019909755 1.66534362998 0.186164743295 1.36 -0.0454826371533 0.0129345757272 0.273232766584 -0.960785034091
4.66162804272 1.66629193852 0.186840725714 1.36 -0.0453912376797 0.0131068010563 0.277108284747 -0.959676427674
4.69862299088 1.66722807891 0.187546122889 1.36 -0.0452998775238 0.0132779592088 0.280964839247 -0.958556402098
4.74141237935 1.66815175104 0.188280861583 1.36 -0.0452086658333 0.0134480901655 0.284802465382 -0.957425130815
4.79428539361 1.66906267052 0.18904487159 1.36 -0.0451177079887 0.0136172347973 0.288621204159 -0.956282784459
4.83712485616 1.66996056842 0.189838085422 1.36 -0.045027105567 0.0137854347362 0.292421101636 -0.955129530939
4.87095758964 1.67077830926 0.190334934878 1.36 -0.0449375588021 0.013935593742 0.2958667576 -0.954069849006
4.90576090404 1.67158602695 0.190856546385 1.36 -0.0448483676892 0.014085047579 0.29929877012 -0.953000777311
4.9456522248 1.67238351631 0.191402888205 1.36 -0.0447596009088 0.014233825631 0.302717129529 -0.951922431621
4.9938986308 1.67317058124 0.191973930153 1.36 -0.0446713249551 0.0143819577656 0.306121830191 -0.950834926314
5.04087192976 1.6739470347 0.192569643297 1.36 -0.0445836041199 0.0145294742662 0.309512870108 -0.949738374427
5.10469323762 1.67471269865 0.1931899998 1.36 -0.0444965004768 0.014676405768 0.312890250596 -0.948632887708
5.15139703776 1.67546740387 0.193834972745 1.36 -0.0444100738744 0.0148227831966 0.316253975984 -0.947518576657
5.19216842992 1.67626028266 0.194340152966 1.36 -0.044313925002 0.0149744356028 0.31978300199 -0.946335497574
5.22775494813 1.67704158687 0.194873069875 1.36 -0.0442185719517 0.0151255455159 0.323298404457 -0.945142358295
5.26896168879 1.67781111966 0.195433707659 1.36 -0.0441240780418 0.0152761474165 0.326800155922 -0.943939279375
5.3191000122 1.6785686939 0.196022051419 1.36 -0.0440305041686 0.0154262760861 0.33028823288 -0.942726380203
5.36004229318 1.67931413213 0.196638086821 1.36 -0.0439379088051 0.015575966538 0.333762615404 -0.941503779066
5.39581649313 1.68004726645 0.197281799915 1.36 -0.0438463479966 0.015725253952 0.33722328683 -0.940271593198
5.4279283965 1.68076793841 0.197953176957 1.36 -0.0437558753643 0.0158741736114 0.340670233454 -0.939029938831
5.46387331334 1.68151521879 0.19852853404 1.36 -0.0436579786827 0.0160275064269 0.344252859552 -0.937724409742
5.50495930387 1.68224931448 0.199134329875 1.36 -0.0435613111377 0.0161805122202 0.347821660928 -0.936408402027
5.5543468692 1.68297005248 0.199770560451 1.36 -0.0434659272013 0.0163332296546 0.351376600177 -0.935082041122
5.60488409936 1.68367726996 0.200437221719 1.36 -0.0433718787193 0.0164856974198 0.354917643335 -0.933745451591
5.64635451273 1.68437081427 0.201134309211 1.36 -0.0432792149281 0.0166379541661 0.35844475951 -0.932398757194
5.68260424967 1.68505054282 0.201861817862 1.36 -0.0431879824636 0.0167900384388 0.361957920597 -0.931042080949
5.71520308495 1.68571632292 0.202619741806 1.36 -0.0430982253835 0.0169419886195 0.365457100989 -0.929675545191
5.74247431871 1.68631265913 0.203232870479 1.36 -0.0430151492923 0.0170779968022 0.36860865148 -0.928431850494
5.76799881239 1.68689778224 0.203871026351 1.36 -0.0429333073415 0.017213949046 0.371749368391 -0.927180035473
5.79223349151 1.68747160179 0.204534209477 1.36 -0.0428527279981 0.0173498727087 0.374879223356 -0.925920187444
5.81547340716 1.68803403345 0.20522241921 1.36 -0.0427734381276 0.0174857949734 0.377998189549 -0.924652393423
5.83775917824 1.688584999 0.205935653966 1.36 -0.0426954630176 0.0176217428182 0.3811062415 -0.923376740181
5.85912977587 1.68912442624 0.20667391114 1.36 -0.042618826389 0.0177577429855 0.384203354971 -0.922093314275
5.87982752075 1.68965224895 0.207437186996 1.36 -0.042543550416 0.017893821954 0.387289506818 -0.920802202084
5.8998734118 1.69016840675 0.208225476572 1.36 -0.0424696557455 0.0180300059114 0.390364674881 -0.919503489842
5.91972607194 1.69068870111 0.208993560774 1.36 -0.0423934550989 0.0181685097601 0.393498000055 -0.918167753828
5.93914684878 1.69119691762 0.209787887299 1.36 -0.0423187155405 0.0183071723542 0.396620180096 -0.916824086996
5.95814492863 1.69169300154 0.210608451273 1.36 -0.0422454553456 0.0184460204822 0.399731185871 -0.915472580077
5.97672930971 1.69217690413 0.211455246323 1.36 -0.0421736912342 0.0185850805527 0.402830989168 -0.914113323781
5.99490880099 1.6926485826 0.212328264348 1.36 -0.0421034384017 0.0187243785696 0.405919562539 -0.912746408851
6.01269202797 1.69310799999 0.21322749543 1.36 -0.042034710543 0.0188639401078 0.408996879194 -0.9113719261
6.0300874373 1.69355512513 0.214152927753 1.36 -0.0419675198771 0.0190037902894 0.412062912902 -0.90998996645
6.04710329678 1.6939899325 0.215104547501 1.36 -0.0419018771768 0.0191439537636 0.415117637904 -0.908600620968
6.06393953 1.69441972841 0.216062401783 1.36 -0.0418360031898 0.0192855899619 0.418196099256 -0.907187873279
6.08057327447 1.69483698778 0.217047059421 1.36 -0.0417717213502 0.0194275927978 0.421263116802 -0.905767673499
6.0970067607 1.69524169699 0.218058502053 1.36 -0.0417090390195 0.0195699862201 0.424318661442 -0.904340115916
6.11324219729 1.69563384794 0.219096709088 1.36 -0.0416479621631 0.0197127936232 0.427362704414 -0.902905295084
6.1296041582 1.69601343795 0.220161657488 1.36 -0.0415884953895 0.0198560378301 0.430395217152 -0.90146330589
6.14625830848 1.69638046964 0.221253321699 1.36 -0.0415306419795 0.0199997410748 0.433416171226 -0.900014243584
6.16320964111 1.69673495088 0.222371673587 1.36 -0.0414744039184 0.0201439249875 0.436425538273 -0.898558203818
6.18046322293 1.69707689465 0.22351668237 1.36 -0.0414197819289 0.0202886105805 0.439423289942 -0.897095282678
6.19802420039 1.69740631898 0.224688314419 1.36 -0.0413667755067 0.0204338182325 0.442409397771 -0.895625576745
6.21589779842 1.69772324668 0.225886533751 1.36 -0.0413153829381 0.0205795676855 0.445383833425 -0.894149182995
6.23408931463 1.69802770545 0.227111301156 1.36 -0.0412656013563 0.0207258780199 0.448346568219 -0.892666199031
6.25260412857 1.69831972766 0.228362574684 1.36 -0.0412174267632 0.0208727676556 0.451297573369 -0.891176722975
6.2714476994 1.69859935023 0.229640309484 1.36 -0.0411708540586 0.0210202543368 0.454236819891 -0.889680853531
6.29081734056 1.69886661455 0.23094445774 1.36 -0.0411258770829 0.0211683551277 0.457164278564 -0.888178690006
6.3107274206 1.69912156634 0.232274968646 1.36 -0.0410824886454 0.0213170864031 0.460079919908 -0.88667033234
6.33119267959 1.69936425557 0.233631788373 1.36 -0.0410406805594 0.0214664638426 0.462983714165 -0.885155881123
6.35197308507 1.69958899624 0.235028996121 1.36 -0.0410020268698 0.0216152582919 0.465840555981 -0.883653886318
6.373331667 1.69980180273 0.2364517324 1.36 -0.0409649024161 0.0217647146053 0.468685622971 -0.882146224153
6.39550365874 1.70000273873 0.237899933278 1.36 -0.0409292961028 0.0219148456805 0.471518887707 -0.880632994382
6.41851963323 1.70019187146 0.239373531979 1.36 -0.0408951960158 0.0220656637285 0.474340322468 -0.879114297409
6.44265019935 1.70036927158 0.240872458718 1.36 -0.0408625894597 0.0222171802704 0.477149899157 -0.877590234345
6.46794886523 1.70053501309 0.242396640708 1.36 -0.0408314629883 0.022369406136 0.479947589308 -0.876060907025
6.49483218788 1.70068917319 0.243946002149 1.36 -0.0408018024371 0.0225223514647 0.482733364093 -0.874526418008
6.52000426252 1.70083183224 0.24552046424 1.36 -0.0407735929531 0.0226760257048 0.485507194332 -0.872986870593
6.54329530807 1.7009533735 0.24714233826 1.36 -0.0407497389185 0.0228278237497 0.488199847086 -0.871481071823
6.56629583974 1.70106401604 0.24878785683 1.36 -0.0407272416542 0.0229803351235 0.490880802585 -0.869970823441
6.59040635084 1.70116384959 0.250456932526 1.36 -0.0407060846994 0.0231335662218 0.493550036427 -0.86845622476
6.61593263078 1.7012529662 0.252149475375 1.36 -0.0406862510959 0.0232875228136 0.496207523951 -0.866937375724
6.64322750015 1.70133146009 0.253865392739 1.36 -0.0406677234207 0.0234422100439 0.498853240183 -0.865414376943
6.67270472813 1.70139942765 0.25560458934 1.36 -0.0406504838102 0.023597632437 0.501487159863 -0.863887329692
6.70499604544 1.70145696727 0.257366967289 1.36 -0.0406345139877 0.0237537939032 0.504109257476 -0.862356335905
6.7343135764 1.70150417929 0.259152426118 1.36 -0.0406197952881 0.0239106977443 0.506719507286 -0.860821498163
6.76391293228 1.70153191416 0.261249366797 1.36 -0.0406091400224 0.0240862640981 0.509571821442 -0.859131717736
6.79147167745 1.70154725859 0.263373776878 1.36 -0.0405999502813 0.0242627375683 0.512409255001 -0.857437880544
6.8173487021 1.70155036719 0.265525499852 1.36 -0.0405921980674 0.0244401188765 0.515231779908 -0.855740128203
6.84188889714 1.70154139643 0.267704375973 1.36 -0.0405858550223 0.0246184078924 0.518039368022 -0.854038603076
6.86516062965 1.70152050459 0.26991024212 1.36 -0.0405808924672 0.0247976036421 0.520831991049 -0.852333448317
6.889537614 1.70148785156 0.272142931888 1.36 -0.040577281439 0.0249777043235 0.523609620628 -0.850624807835
6.91507155247 1.70144359876 0.27440227569 1.36 -0.0405749927245 0.025158707322 0.526372228398 -0.848912826256
6.940610642 1.70137372129 0.276714153654 1.36 -0.0405795334023 0.0253340916845 0.52896990903 -0.84729116637
6.96762600582 1.70129355737 0.279049432398 1.36 -0.0405852039307 0.0255102791859 0.531553466839 -0.845667179669
6.99677651125 1.70120326316 0.281407945144 1.36 -0.0405919770899 0.0256872640982 0.534122885208 -0.844040993884
7.02841612705 1.70110299508 0.28378952324 1.36 -0.040599825642 0.0258650401052 0.536678147839 -0.842412737018
7.05707201206 1.70099290985 0.286193996063 1.36 -0.0406087223525 0.0260436003108 0.539219238707 -0.840782537378
7.08861131122 1.70087316434 0.288621191116 1.36 -0.0406186400112 0.0262229372539 0.541746142136 -0.839150523521
7.1240207741 1.70074391549 0.291070934114 1.36 -0.0406295514588 0.0264030429283 0.54425884286 -0.837516824214
7.16246677892 1.70059192359 0.293562231635 1.36 -0.0406477206124 0.0265755215522 0.546577212422 -0.835999315385
7.19540623331 1.70043182435 0.296072514895 1.36 -0.0406666894303 0.0267486450759 0.548882586004 -0.834481058586
7.22481856865 1.70026376036 0.298601623291 1.36 -0.040686434368 0.0269224040162 0.551174959895 -0.832962161089
7.25160856739 1.70008787351 0.301149395637 1.36 -0.0407069320547 0.0270967885526 0.553454331007 -0.831442729972
7.27649976678 1.69990430496 0.303715670067 1.36 -0.0407281593055 0.027271788536 0.555720696837 -0.829922872137
7.30080573583 1.69971319505 0.306300284089 1.36 -0.0407500931389 0.0274473935066 0.557974055518 -0.828402694266
7.32676303017 1.69951468336 0.308903074704 1.36 -0.0407727107753 0.0276235926995 0.560214405862 -0.826882302778
7.35674609346 1.69926033569 0.311972616368 1.36 -0.0408080276666 0.0278179683729 0.562570865855 -0.825272613386
7.39007975241 1.69899780703 0.315061964078 1.36 -0.0408440255018 0.028012969724 0.564911650761 -0.823663684973
7.42803775912 1.69872728632 0.318170894744 1.36 -0.0408806752213 0.0282085797461 0.567236773584 -0.82205564843
7.46093292862 1.69844896027 0.321299185912 1.36 -0.0409179482293 0.0284047811923 0.569546248712 -0.820448633673
7.49844628975 1.69816301338 0.324446615636 1.36 -0.0409558163902 0.0286015565802 0.571840091854 -0.818842769653
7.54381163442 1.69786962789 0.327612962566 1.36 -0.0409942520416 0.0287988882161 0.574118320091 -0.817238184297
7.58523424922 1.69755841079 0.330795199611 1.36 -0.0410417656191 0.0289827675602 0.576115488034 -0.815822601493
7.62076887825 1.69724151741 0.333991675812 1.36 -0.041089629498 0.0291670260161 0.578099370504 -0.814409015645
7.65405847155 1.69691909306 0.337202213569 1.36 -0.0411378232415 0.0293516478499 0.580069992956 -0.812997517548
7.69210899328 1.69659128073 0.340426636805 1.36 -0.0411863268432 0.0295366173225 0.58202738213 -0.81158819679
7.73824124158 1.69625822108 0.343664770817 1.36 -0.0412351207272 0.0297219186964 0.583971565993 -0.810181141769
7.7800009203 1.69592005252 0.346916442345 1.36 -0.0412841857344 0.0299075362371 0.58590257375 -0.808776439665
7.81578733903 1.6955693539 0.350165118117 1.36 -0.0413424753273 0.0300776456908 0.587535242973 -0.807581867817
7.84761247758 1.69521506132 0.35342324388 1.36 -0.0414008624623 0.030247920268 0.58915726452 -0.806389948828
7.87679472256 1.69485727746 0.356690691258 1.36 -0.0414593343223 0.0304183473238 0.590768668055 -0.80520073807
7.90436308099 1.69449610301 0.359967333559 1.36 -0.0415178784178 0.0305889143248 0.592369484273 -0.804014289795
7.93428600576 1.69413163676 0.363253045668 1.36 -0.0415764825754 0.0307596088437 0.593959744841 -0.802830657156
7.96194858007 1.69376397564 0.366547704058 1.36 -0.0416351349317 0.0309304185627 0.595539482389 -0.801649892199
7.99324956494 1.69331299562 0.370477818793 1.36 -0.0417168212037 0.0311147381762 0.597061699294 -0.80050540731
8.02738857592 1.6928591913 0.374416083965 1.36 -0.0417983879963 0.0312990583946 0.598572542064 -0.799364857616
8.06555382089 1.69240267614 0.378362355528 1.36 -0.0418798234609 0.0314833638129 0.600072055187 -0.798228292391
8.10938305969 1.69194356067 0.382316492348 1.36 -0.0419611161769 0.0316676393076 0.601560284701 -0.797095759129
8.15046304064 1.69148195271 0.386278356057 1.36 -0.0420422551188 0.0318518700163 0.603037278086 -0.795967303599
8.19707326186 1.69101532693 0.390201215798 1.36 -0.0421347381755 0.0320138333218 0.604132999608 -0.79512457961
8.23699159112 1.6905475493 0.394128428246 1.36 -0.0422269380419 0.0321756472723 0.605221214519 -0.794285147112
8.27463733498 1.69007868493 0.398059909107 1.36 -0.0423188497278 0.032337302314 0.606301949429 -0.79344902795
8.31795622206 1.68960879718 0.401995576076 1.36 -0.0424104684647 0.0324987891185 0.607375232077 -0.792616242787
8.37095753304 1.68913794769 0.405935348746 1.36 -0.0425017896904 0.032660098572 0.608441091263 -0.791786811141
8.41360544594 1.68866568284 0.40982453769 1.36 -0.0426045765424 0.0327980956402 0.609124500734 -0.791249946342
8.45161652806 1.68819335069 0.413715954696 1.36 -0.0427069890348 0.032935875773 0.60980403929 -0.79071510346
8.49577095816 1.68772098343 0.417609553684 1.36 -0.0428090261161 0.0330734338477 0.610479710063 -0.790182294701
8.55034270625 1.68724861248 0.421505289769 1.36 -0.0429106868051 0.0332107648638 0.611151517045 -0.789651531543
8.63297061585 1.6867762683 0.425403119134 1.36 -0.0430119702193 0.0333478639668 0.611819465096 -0.789122824734
8.68655911421 1.68630516542 0.429244792429 1.36 -0.0431247212535 0.0334612385083 0.612110681679 -0.788885997663
8.73001111099 1.68583415704 0.43308813586 1.36 -0.0432371462075 0.0335743431526 0.612399898023 -0.78865054211
8.77449112126 1.68536368062 0.436933159892 1.36 -0.0433491594591 0.0336872336435 0.612688526873 -0.788415366226
8.83056116838 1.68489374815 0.44077983413 1.36 -0.043460762062 0.0337999073958 0.612976541808 -0.788180491775
